text,polarity
SATURDAY ERRANDS which never go as planned hahaha✨ #dayinmylife #lifestyle #errands #errandswithme #momsoftiktok #toddlersoftiktok #cleangirl #cleangirlaesthetic #satisfying #drpepper #drpepperaddiction #nailday #thatgirl #lululemon #madhappy #youngmom #family #husbandandwife ,0.0
"#stitch with @mrdevvin2 fast food and fast fashion, they called me tf out #lockscreen #mcdonalds #shein #fyp #foryou #foryoupage #lgbt #lgbtq #wlw ",-1.0
ralph lauren boys  #foryou #fyp #foryoupage #ralphlauren #boys #ralphlaurenboyfriend #ralphlaurenboys #ralphlaurenman #stockholmstyle #stockholmsstil #copenhagenstyle #oldmoney #oldmoneyaesthetic ,0.0
and that's on bathing suits from SHEIN!!!!! #fyp #bathingsuit #summer #foryou #shein #challenge,-1.0
It’s Here!  #Primark #Christmas #CGI ,0.0
"#WarmYourFeed by getting cozy with me and #HEATTECH. Keep going by watching and liking all the warm videos on the Uniqlo playlist. The more you watch, the warmer your feed gets to keep you cozy all winter long! @UNIQLO USA  @UNIQLO Europe  #ad #Uniqlo ",1.0
How to look expensive on a budget @shein_official #foryou #sheingals #sheinofficial #shein #sheinhaul,1.0
the best color for fall @lululemon  #fyp #fall #lululemon #lululemonset #lululemonflarefleggings #lululemondefinejacket #fallcolors #falloutfits #fallclothes #fallclothinghaul #clothinghaul #lululemonhaul #lulu #fallfashion #fallfashiontrends #fashiontiktok #smallcreatorsupport ,1.0
Becoming PLT's creative director  #prettylittlething #plt #mollymae @mollymaehague,0.0
Someone explain to me what @ZARA are thinking? #zara #zarafail #zarahaul,-1.0
Which one is your favorite? ✨ #shein #sheinhaul #HoldMyMilk,0.0
boy what the hell boy #shein #ugly #jeans #fypシ,-1.0
reject fast fashion! dare to care! #shein does nothing but harm.  #cincinnati #cincinnatiohio #kenwoodmall #kenwoodtowncenter #protest #peacefulprotest #shein #protestshein #boycottshein #storytime #fastfashion #environmentalist #humanrights #advocate #activism #standupforwhatsright #fastfashionsucks #sustainability ,-1.0
PLT is victimizing all of us. Should I try it on for the lols? #plt #prettylittlething #foryou #fastfashionsucks,-1.0
Cute things at Zara right now  #fyp #foryou #zara #MoneyTok #haul #fashionfinds instagram: @hannahbucknam,1.0
5 of the cutest things from Zara rn! So cute for spring #zarahaul #fashiontiktok #styleinspo #zara,1.0
#stitch with @petraroundtheworld fat girls get it for free! #zara #zarahaul #biggirlproblems #thickgirlprobelms #chubrub #funny #plussize #plussizeedition #plussizefashion #CODSquadUp ,0.0
A DREAM one of the coolest experiences ever!!! #lululemon #universityofalabama #alabama #lululemonhaul #bama #rolltide #luluhaul #fyp #bamarush #bamarushtok,1.0
Fashion Creators. #cocochanel #chanel #karllagerfeld #yvessaintlaurent #christiandior #versace #balenciaga #ralphlauren #gucci #tomford #hermes #stellamccartney #giorgioarmani #fashion #viral #couture ,0.0
Rate the Ralph  Follow for More #ralphlauren #outfitoftheday #dripcheck #outfitsoftheweek #OOTD ,0.0
My @prettylittlething Sweet 16 collection is now LIVE go shop via TikTok Shop & link in bio #prettylittlething #pltxamicharlize ,1.0
Zara sizing out to get us  Back to Vinted I go #zarasizing #zarafail #pinterestfail #sizexlfashion #size16fashion #polkadotoutfit #vintedfails,-1.0
"controversial? i don’t hate a lot of things, but I HATE shein. #boycottshein #sheinhaul #ecotok #greenscreen ",-1.0
does anyone else remember this??? #drunkelephant #lululemon #funny #teenagirls #preteen ,0.0
@prettylittlething  #plt #prettylittlething #plthaul #gifted ,0.0
Excuse me @zara I want a refund #zara #zarahaul #fyp #foryou #shein,-1.0
Staffless Clothing shop?  #uniqlo #tiktokph #osaka #funfacts #clothing,0.0
"The ONLY guide youll need for affordable fashion brands. Unless you beg to differ, lemme know what your affordable fashion picks are  #affordablefashion #affordablefashionfinds #fashioninspo #mensfashion #mensfashioninspo #HM #ZARA #UNIQLO #MANGO #KOTN #oakandfort #winners #marshalls #saksoffthe5th #nordstromrack #toronto #chasiuu ",1.0
Uni day #studywithme #studyday #uniday #motivation #studymotivation #studytok #gossipgirl #ralphlauren #pinterest #dailyvlog #aesthetic ,0.0
My $800 #zara #haul ,0.0
I have a clothing addiction and I’m pumped for the orders.. if you can’t tell lol #shein #sheinhaul #sheinoutfits #fyp #sheinfashion,1.0
Nothin against primark £1 specials but it’s true tho #hahaha #primark #howling #funny #girls #keepsmiling #fyp #foryoupage #viral #amywhite965,0.0
We’re hyped about @ralphlauren’s latest drop! Check their feed to see more great looks  #RalphLauren #PoloRalphLauren #ad,1.0
I am more of a GALENTINES babe.. any excuse to have a girls night out!! I didnt know RED would be my vibe. This dress is the perfect shade and the perfect style!!! Eeeeeekkkkkk: heres the code for the DRAPED MIDI DRESS: CMS4608 ❤️ #prettylittlething  ,1.0
It’s just buisness. Follow for more#ralphlauren #outfitoftheday #ootd #dripcheck #outfitsoftheweek,0.0
ANCORA @ZARA we please you                 #zara #zarahaul #zaranewin #zaraviraldress #fashion #outfitinspo #nyeoutfit #nyedress #ootd #viraldress #fyp #perte #parati #viral #auroracontiii ,0.0
This is your sign not to curl your lashes after mascara! #shein #lashcurler #ripeyelashes #myeyelashesfelloff #viral #trending #makeup #nickiminaj #messymakeup #fyp #makeup #makeuptutorial #grwm ,-1.0
what a rotten world  #fyp #ralphlauren #humor ,-1.0
Profound  Follow for More#ralphlauren #outfitoftheday #dripcheck #outfitsoftheweek #OOTD ,1.0
New STITCH accessories at PRIMARK!!! I may or may not need the stitch luggage for my next Polynesian stay at WDW! #disney #stitch #disneymerch #primark ,0.0
Perfect presents for psycho girlfriends #fypシ #foryoupage #fyp #lgbt️‍ #foryourpage #foryou #lesbiantiktok #fy #fypage #goviral #lesbiansoftiktok️‍️‍️‍ #fyy #adhd #️‍️‍️‍ #foru #primark #snuddie #girlfriend,1.0
Love it so much and so much cheaper than anywhere else! The legs are originally gold but I painted them black  #fyp #primark #homedecor #chair  ,1.0
What Did Miia Get For Christmas?  #christmas #christmas2022 #christmaspresents #plouise #plouisemakeup #plouisemakeupacademy #plt #prettylittlething #victoriassecret #dior #viviennewestwood #squishmallows #squishmallow #soapandglory #thegrinch #diorlipoil #victoriasecretspray #crocs #crocgang #crocs4life #fy #fyp #foryou #foryoupage #fypシ #fypage #fypシ゚viral #viral #viralvideo #viraltiktok ,0.0
Surprising my boyfriend with a date night outfit  @prettylittlething #plt #viral  #prettylittlething #foru #foryou #foryoupage #foryoupagethis,1.0
Zara has a secret code you should learn about when shopping ️ #lifehacks #shopping #zara #zarawoman ,0.0
These Need Gatekeeping ‍ #Harveysstreetwear #reseller #winterdrip #ralphlauren #windbreaker #designer,1.0
Big fat fail! #fyp #fypage #fashionmemes #comedy #zarahaul #zarafail #shopsopening #relatable #april12th #tryonhaul #zaratryonhaul,-1.0
Full pretty little thing haul on my YouTube channel #plt #prettylittlething #pjparty #valentinesday #prettylittlethingchallenge #youtubers #fyp,0.0
I live this brand with a passion  #fyp #xybca #viral #aplugf #fits #rating #ralphlauren #fashion,1.0
normally dont post this stuff but this really erkes me and needs some attention. Its about more than just the discount its about respect and acknowledgment for all of our work. #lululemon #healthcareworker #physicianassistant #physicianassociate #pa #supportpa ,-1.0
Plt killing it with the co-ords as usual @prettylittlething #plt #prettylittlething #pltcoord #denimcoord #plthaul ,1.0
"2 days later and SO worth it, thanks for the inspo @aleahnickelson #greenscreen #southerncharm #sheincares #SHEIN #BOOTS",1.0
Found my snuddie buddie have you  #primark #primarknewin #primarkliverpool #primarkliverpool #primarktrending #primarknewin2023 #liverpoolprimark #primarkchristmas #snuddie #snuddiebuddie #primarkpyjamas #fyp #fypシ #foryoupage #trending ,0.0
 my style is soo eddie core  #fyp #basic #emo #preppy #slay #jokes #satire #sloanestylee #fashion #fakebody #18 #lululemon ,1.0
@ZARA OUT HERE HUMBLING ME #zara #zarahaul #zarazara #zarafashion #zarafail #zarafails #midsize #size12 #MoveWithTommy #fyp #midsizefashion #zaraorder,-1.0
draft from friday!!  #ootd #ootds #haul #hauls #grwm #grwms #vlog #vlogs #vlogger #vlogmyday #vlogmylife #morning #morningroutine #morningvlog #morningmotivation #morninggrwm #school #schoolmorning #schoolgrwm #grwmforschool #grwmschool #grwmschoolday #vlogfortheday #vlogtoday #getready #getreadyforschool #grwu #schoolmorninggrwm #zara #shoppingaddict #friday #tgif #fridayschoolday #getupwithme #preppy #makeup #grwmmakeuproutine #grwmschoolday #grwmhair ,0.0
The BIGGEST Shein FAILLLLLLL  #shein #sheinhaul #fail #sheinfail #plussize,-1.0
Boxer core all summer long! #uniqlo #boxershorts #fyp #summerstyle #fashionhacks ,1.0
The clothing store???  #fyp #foryoupage #shein #viralvideo @shoomeww ,0.0
"A quick rundown as to why shopping standard sizing is soo out of fashion, pun intended  Let's break down this Zara dress fail one stitch at a time  #education #shopping #zarahaul #zarafail #fastfashion #edutok #shoppingtime #shoppingtips #zaraoutfit ",-1.0
Should i make a part 2? #foryou #aesthetic #foryoupage #roomdecor #room #shein #SHEIN #sheindecor #sheindecoration #fyp #viral #decoration ,0.0
oh you want align leggings? #pov #lululemon #lululemonemployee #employeesbelike #retailproblems #workout #exercise #lululemondupes,0.0
Zara Barbie Collection  #fyp #zara #barbie ,0.0
My boyfriend chooses my PLT order  @prettylittlething #plt #prettylittlething #foru #foryou #foryoupage #haul #foryoupagethis #viral #tiktok #fyp,1.0
women in suits > | #jihyepark for #ralphlauren fall 2015 .,1.0
lulu flares are calling my name  #backtoschool #school #ootd #outfitinspo #fitcheck #fashion #fallfashion #schooloutfit #leggings #lululemon ,1.0
old money aesthetic though #oldmoney #style #fashion #oldmoneybrands #runway #ralphlauren #hermes #birkin #brunellocucinelli #lacoste #fyp #PrimarkSummerUp #blakelively #preppy,1.0
The sensory overload is real #ukmemes #memes #britishmemes #british #greatbritishmemes #primark #peakyblinders ,-1.0
Please let’s end the era of the #sheinhaul #boycottshein #notofastfashion #fastfashionsucks #designtheft #shein ,-1.0
Primark fail UPDATE. I can confirm there is no size for 8 to 10 girls‍♀️ #primark #primarksizing #primarkfinds #primark2023 #primarkhaul #primarkhaul2023 #primarkproblems #primarkfail #primarkshoppinghaul #primarkshopping ,-1.0
Zara Haul Fail #zarahaul #zarasale #zarasalehaul #zaraoutfit #zarafashion #summerfits #zarahaulfail #zara #zarafails #zarafail #zaradress ,-1.0
A long one but worth the read. Do NOT believe the #SheinLies and #greenwashing. Shein and other fast fashion companies will only ever exploit and cause harm to workers and the environment #antifastfashion #boycottshein #sheinfactory #sheintrip ,-1.0
Primark please do away with the slogan T-shirts  we do not want this!  #slogantshirt #primarkfail #primarksummerup #primarkfinds #primarkplussize ,-1.0
The corset of the YEAR @prettylittlething (Corset: CND8803) (Denim Skirt: CNA3222) #prettylittlething #pltxtiktokshop,1.0
Fall/winter high-quality essentials acquiredcourtesy of @UNIQLO USA #UNIQLO #LifeWear #UniqloPartner #UNIQLOknit ,1.0
part 2 ZARA HAUL what y’all think of the yellow top  #fyp #haul #zara #mama,0.0
Just a little insight #foryoupage #fyp #CruelSummerConfessions #funny #boohoo #boohoobabes #prettylittlething #leicester #nottingham #clothing,0.0
"Designs we already love, now available as CLEAR stickers!!! Shop now  #clearstickers #stickerlove #prettylittlething #stickerbusiness #sticker",1.0
OLD MONEY  ⛳️ #golf #oldmoney #oldmoneyaesthetic #oldmoneylifestyle #oldmoneyoutfits #ralphlauren #msalfaisal #مس_الفيصل #tiktok #saudiarabia #explor #fyp #اكسبلور #foryoupage ,1.0
❤️ #ridwankamil #ataliapraratya #zara #fyp ,1.0
"couldn't resist the new collection for an updated ""whats in my bag""  #uniqlo #uniqloc #whatsinmybag #ludicrouslycapraciousbag #hotgirlbag #fy #haul #fallstaple #wishlist ",1.0
Reply to @chuckles6666666666 @Ralph Lauren she’s a beauty plz  #ralphlauren #dresstok #90sfashion,1.0
Uniqlo pls I need these loafers on Mens Sizing #fyp #ootd #outfit #fashion #uniqlo #uniqloph #loafers ,1.0
Partie 78• Revenge dress…❤️‍ #zara #zarahaul #fashion #fashiontiktok #fypシ゚viral #dress #partycollection #outfitinspo #outfits #outfitideas #foryou ,1.0
Zara always humbles you  #zarahaul #zarafail #workwear #postpartumbody #postpartumoutfit ,-1.0
Omgg this coat❤️‍ #primark #primarkfinds #coat #winterwonderland #fashion #fyp ,1.0
i love shein reviews  - - - - #shein #review #sheinreview #dogs #frogcostume #funnydogs #funnyreview #cutedogs #sillyanimals ,1.0
The best pants at Uniqlo IMO let me know what do you think! #fashiontok #menstyle #outfinspo #uniqlo ,1.0
#duet with @realmiyahchanel its 2022 can we stop supporting brands like Shien #shein #boycottshein,-1.0
Obsessed @prettylittlething   #prettylittlething #plt #plthaul #cargos #cargojeans #outfitinspo ,1.0
Life changing info  #uniqlo #uniqlotops #tophack ,0.0
They had to make up for their factory working conditions some how #primark #moncler ,-1.0
 . . . . . #tiktok #viral #fyp #oldmoney #itgirl #grwm #ralphlauren #makeup ,0.0
But it feels super soft✨ #positivity #dress #summer #fashion #haul #shein #sheinhaul #ideas #reality #trendtable #trending,1.0
These nails from Primark Penney's are so affordable and the results are fab! they look so stylish and classy and they actually look like they could be salon nails! the Coffin shape is so flattering for all types of fingers! #Primark #penneys #nails #fyp #viral #affordablemakeup ,1.0
Acrylic Nails  Follow for More #ralphlauren #outfitoftheday #dripcheck #outfitsoftheweek #OOTD ,0.0
Thanks for the entertainment Zara. What do we think? Is this the new way forward? Do we have to guess if clothes will look OK on us? Bonkers  #zarafail #zarawebsite #fastfashionfail #strangerthings #fyp #funnyphotos #zaraoutfit #whatishappening #buzzcutgirl #weirdphoto ,-1.0
I said what i said  #birkinmom #kidsoftiktok #fashioninspo #fy #happy #ralphlauren #burberry #momof3 #momanddaughter #boymom #girlmom #mommyandme ,0.0
Prada challenge Portugal - rate the fit 1-10 #streetstyle #ralphlauren #portugal #sunset #fyp #fy #dripcheck  #clothinghaul,0.0
Shirt @ZARA #Zara #outfitstyle,0.0
Shein try on . Shein fail #fyp #ucg #sheintryonhaul #sheinfail #fail ,-1.0
Do better @ZARA what is this!!!!! This shirt isnt even finished!!!! #zara #zarahaul #zarafail #nomorezara #fyp #ootd #fypシ #viral ,-1.0
How I’m gonna test if it’s real >:) #fy #crystals #foryou #testing #shein,1.0
"if you are looking for a sign to get some new activewear, this is it. The most stunning top from lululemon  NAME IS IN THE COMMENTS  #lululemonhaul #pilatesoutfit #haultok #lululemon #activewearhaul ",1.0
how can Lululemon charge so much? #tiktokpartner #learnontiktok #brandrecognition #lululemon,-1.0
and that’s on overconsumption #fastfashion #fastfashionsucks #boycottshein #sustainablefashion #fyp #foryou #fastfashionfacts,-1.0
A designer's home: Ralph Lauren.  #fyp #styling #interiordesign #interiorsinspo #ralphlauren #designershome #aesthetics #oldmoneyaesthetic ,0.0
if anyone else has had this happen pls let me know im so confused lol #grwm #shein #sheinfail #makeup #fyp,-1.0
Zara Fail #zarafail #zarashoes #zaraorders #fyp #fypシ #fypシ゚viral #someonedidntpayattention #zara ,-1.0
love @Primark seemless tops Should i do a haul of all of my seemless sets? #fyp #trending #viral #tiktokdoyourthing #cute #seemlesstops #primark #croptops #haul #primarkhaul #summer #fashion #pretty #fashioninspo #newinprimark,1.0
@lululemon just no no no | #chasebeasleyy #fypシ #foryoupage #foryou #fyp #likes #following #comments #lululemo #lululemonfail ,-1.0
DISGUSTANG #shein @shein_official #fyp #fy #sheinhaul,-1.0
New dance for y’all!! Try it and tag me!  #preppy #lululemon #ryaneroy #hotpink #smileyface #dancetrend #loveyourself,0.0
